 0.9966801719353103;; 82980.0
 0.9966801719353103;; 83340.0
 0.9966801719353103;; 83700.0
 1.0;; 84060.0
 1.0;; 84420.0
 1.0;; 84780.0
 1.0;; 85140.0
 1.0;; 85500.0
 1.0;; 85860.0
 1.0;; 86220.0
 1.0;; 86580.0
 1.0;; 86940.0
 1.0;; 87300.0
 1.0;; 87660.0
 1.0;; 88020.0
 1.0;; 88380.0
 1.0;; 88740.0
 1.0;; 89100.0
 1.0;; 89460.0
 1.0;; 89820.0
 0.98;; 90180.0
 1.0;; 90540.0
 1.0;; 90900.0
 1.0;; 91260.0
 1.0;; 91620.0
 1.0;; 91980.0
 1.0;; 92340.0
 1.0;; 92700.0
 1.0;; 93060.0
 1.0;; 93420.0
 1.0;; 93780.0
 1.0;; 94140.0
 1.0;; 94500.0
 1.0;; 94860.0
 1.0;; 95220.0
 1.0;; 95580.0
 0.98;; 95940.0
 1.0;; 96300.0
 1.0;; 96660.0
 1.0;; 97020.0
 1.0;; 97380.0
 1.0;; 97740.0
 1.0;; 98100.0
 1.0;; 98460.0
 1.0;; 98820.0
 1.0;; 99180.0
 1.0;; 99540.0
 1.0;; 99900.0
 1.0;; 100260.0
 1.0;; 100620.0
 1.0;; 100980.0
 1.0;; 101340.0
 1.0;; 101700.0
 1.0;; 102060.0
 1.0;; 102420.0
 0.98;; 102780.0
 0.98;; 103140.0
 0.9961383423227226;; 103500.0
 0.9961383423227226;; 103860.0
 1.0;; 104220.0
 1.0;; 104580.0
 1.0;; 104940.0
 1.0;; 105300.0
 1.0;; 105660.0
 1.0;; 106020.0
 1.0;; 106380.0
 1.0;; 106740.0
 1.0;; 107100.0
 1.0;; 107460.0
 1.0;; 107820.0
 1.0;; 108180.0
 1.0;; 108540.0
 1.0;; 108900.0
 1.0;; 109260.0
 1.0;; 109620.0
 0.9967077120909758;; 109980.0
 1.0;; 110340.0
 1.0;; 110700.0
 1.0;; 111060.0
 1.0;; 111420.0
 1.0;; 111780.0
 1.0;; 112140.0
 1.0;; 112500.0
 1.0;; 112860.0
 1.0;; 113220.0
 1.0;; 113580.0
 1.0;; 113940.0
 1.0;; 114300.0
 1.0;; 114660.0
 1.0;; 115020.0
 1.0;; 115380.0
 1.0;; 115740.0
 1.0;; 116100.0
 1.0;; 116460.0
 1.0;; 116820.0
 1.0;; 117180.0
 1.0;; 117540.0
 1.0;; 117900.0
 1.0;; 118260.0
 1.0;; 118620.0
 0.9933337570280358;; 118980.0
 0.9933337570280358;; 119340.0
 0.9933427605404649;; 119700.0
 0.9933427605404649;; 120060.0
 0.9933427605404649;; 120420.0
 0.9733427605404649;; 120780.0
 0.9733427605404649;; 121140.0
 0.9733427605404649;; 121500.0
 0.986678741965689;; 121860.0
 0.986678741965689;; 122220.0
 0.986678741965689;; 122580.0
 1.0;; 122940.0
 1.0;; 123300.0
 1.0;; 123660.0
 1.0;; 124020.0
 1.0;; 124380.0
 1.0;; 124740.0
 1.0;; 125100.0
 1.0;; 125460.0
 1.0;; 125820.0
 1.0;; 126180.0
 1.0;; 126540.0
 1.0;; 126900.0
 1.0;; 127260.0
 1.0;; 127620.0
 1.0;; 127980.0
 1.0;; 128340.0
 1.0;; 128700.0
 1.0;; 129060.0
 1.0;; 129420.0
 1.0;; 129780.0
 1.0;; 130140.0
 1.0;; 130500.0
 1.0;; 130860.0
 1.0;; 131220.0
 1.0;; 131580.0
 1.0;; 131940.0
 1.0;; 132300.0
 0.98;; 132660.0
 1.0;; 133020.0
 1.0;; 133380.0
 0.9996982696693527;; 133740.0
 1.0;; 134100.0
 1.0;; 134460.0
 1.0;; 134820.0
 1.0;; 135180.0
 1.0;; 135540.0
 1.0;; 135900.0
 1.0;; 136260.0
 1.0;; 136620.0
 1.0;; 136980.0
 1.0;; 137340.0
 1.0;; 137700.0
 1.0;; 138060.0
 1.0;; 138420.0
 1.0;; 138780.0
 1.0;; 139140.0
 1.0;; 139500.0
 1.0;; 139860.0
 1.0;; 140220.0
 1.0;; 140580.0
 1.0;; 140940.0
 1.0;; 141300.0
 1.0;; 141660.0
 1.0;; 142020.0
 1.0;; 142380.0
 1.0;; 142740.0
 1.0;; 143100.0
 1.0;; 143460.0
 1.0;; 143820.0
 1.0;; 144180.0
 1.0;; 144540.0
 1.0;; 144900.0
 1.0;; 145260.0
 1.0;; 145620.0
 1.0;; 145980.0
 1.0;; 146340.0
 1.0;; 146700.0
 1.0;; 147060.0
 1.0;; 147420.0
 1.0;; 147780.0
 1.0;; 148140.0
 1.0;; 148500.0
 1.0;; 148860.0
 1.0;; 149220.0
 1.0;; 149580.0
 1.0;; 149940.0
 1.0;; 150300.0
 1.0;; 150660.0
 1.0;; 151020.0
 1.0;; 151380.0
 1.0;; 151740.0
 1.0;; 152100.0
 1.0;; 152460.0
 1.0;; 152820.0
 1.0;; 153180.0
 1.0;; 153540.0
 1.0;; 153900.0
 1.0;; 154260.0
 1.0;; 154620.0
 1.0;; 154980.0
 1.0;; 155340.0
 1.0;; 155700.0
 1.0;; 156060.0
 1.0;; 156420.0
 1.0;; 156780.0
 1.0;; 157140.0
 1.0;; 157500.0
 1.0;; 157860.0
 1.0;; 158220.0
 1.0;; 158580.0
 1.0;; 158940.0
 1.0;; 159300.0
 1.0;; 159660.0
 1.0;; 160020.0
 1.0;; 160380.0
 1.0;; 160740.0
 1.0;; 161100.0
 1.0;; 161460.0
 1.0;; 161820.0
 1.0;; 162180.0
 1.0;; 162540.0
 1.0;; 162900.0
 1.0;; 163260.0
 1.0;; 163620.0
 1.0;; 163980.0
 1.0;; 164340.0
 1.0;; 164700.0
 1.0;; 165060.0
 1.0;; 165420.0
 1.0;; 165780.0
 1.0;; 166140.0
 1.0;; 166500.0
 1.0;; 166860.0
 1.0;; 167220.0
 1.0;; 167580.0
 1.0;; 167940.0
 1.0;; 168300.0
 1.0;; 168660.0
 1.0;; 169020.0
 1.0;; 169380.0
 1.0;; 169740.0
 1.0;; 170100.0
 1.0;; 170460.0
 1.0;; 170820.0
 1.0;; 171180.0
 1.0;; 171540.0
 1.0;; 171900.0
 1.0;; 172260.0
 1.0;; 172620.0
 1.0;; 172980.0
 1.0;; 173340.0
 1.0;; 173700.0
 1.0;; 174060.0
 1.0;; 174420.0
 1.0;; 174780.0
 1.0;; 175140.0
 1.0;; 175500.0
 1.0;; 175860.0
 1.0;; 176220.0
 1.0;; 176580.0
 1.0;; 176940.0
 1.0;; 177300.0
 1.0;; 177660.0
 1.0;; 178020.0
 1.0;; 178380.0
 1.0;; 178740.0
 1.0;; 179100.0
 1.0;; 179460.0
 1.0;; 179820.0
 1.0;; 180180.0
 1.0;; 180540.0
 1.0;; 180900.0
 1.0;; 181260.0
 1.0;; 181620.0
 1.0;; 181980.0
 1.0;; 182340.0
 1.0;; 182700.0
 1.0;; 183060.0
 1.0;; 183420.0
 1.0;; 183780.0
 1.0;; 184140.0
 1.0;; 184500.0
 1.0;; 184860.0
 1.0;; 185220.0
 1.0;; 185580.0
 1.0;; 185940.0
 1.0;; 186300.0
 1.0;; 186660.0
 1.0;; 187020.0
 1.0;; 187380.0
 1.0;; 187740.0
 1.0;; 188100.0
 1.0;; 188460.0
 1.0;; 188820.0
 1.0;; 189180.0
 1.0;; 189540.0
 1.0;; 189900.0
 1.0;; 190260.0
 1.0;; 190620.0
 1.0;; 190980.0
 1.0;; 191340.0
 1.0;; 191700.0
 1.0;; 192060.0
 1.0;; 192420.0
 1.0;; 192780.0
 1.0;; 193140.0
 1.0;; 193500.0
 1.0;; 193860.0
 1.0;; 194220.0
 1.0;; 194580.0
 1.0;; 194940.0
 1.0;; 195300.0
 1.0;; 195660.0
 1.0;; 196020.0
 1.0;; 196380.0
 1.0;; 196740.0
 0.9981828462645531;; 197100.0
 1.0;; 197460.0
 1.0;; 197820.0
 1.0;; 198180.0
 1.0;; 198540.0
 1.0;; 198900.0
 1.0;; 199260.0
 1.0;; 199620.0
 1.0;; 199980.0
 1.0;; 200340.0
 1.0;; 200700.0
 1.0;; 201060.0
 1.0;; 201420.0
 1.0;; 201780.0
 1.0;; 202140.0
 1.0;; 202500.0
 1.0;; 202860.0
 1.0;; 203220.0
 1.0;; 203580.0
 1.0;; 203940.0
 1.0;; 204300.0
 1.0;; 204660.0
 1.0;; 205020.0
 1.0;; 205380.0
 1.0;; 205740.0
 1.0;; 206100.0
 1.0;; 206460.0
 1.0;; 206820.0
 1.0;; 207180.0
 1.0;; 207540.0
 1.0;; 207900.0
 1.0;; 208260.0
 1.0;; 208620.0
 1.0;; 208980.0
 1.0;; 209340.0
 1.0;; 209700.0
 1.0;; 210060.0
 1.0;; 210420.0
 1.0;; 210780.0
 1.0;; 211140.0
 1.0;; 211500.0
 1.0;; 211860.0
 1.0;; 212220.0
 1.0;; 212580.0
 1.0;; 212940.0
 1.0;; 213300.0
 1.0;; 213660.0
 1.0;; 214020.0
 1.0;; 214380.0
 1.0;; 214740.0
 1.0;; 215100.0
 1.0;; 215460.0
 1.0;; 215820.0
 1.0;; 216180.0
 1.0;; 216540.0
 1.0;; 216900.0
 1.0;; 217260.0
 1.0;; 217620.0
 1.0;; 217980.0
 1.0;; 218340.0
 1.0;; 218700.0
 1.0;; 219060.0
 1.0;; 219420.0
 1.0;; 219780.0
 1.0;; 220140.0
 1.0;; 220500.0
 1.0;; 220860.0
 1.0;; 221220.0
 1.0;; 221580.0
 1.0;; 221940.0
 1.0;; 222300.0
 1.0;; 222660.0
 1.0;; 223020.0
 1.0;; 223380.0
 1.0;; 223740.0
 1.0;; 224100.0
 1.0;; 224460.0
 1.0;; 224820.0
 1.0;; 225180.0
 1.0;; 225540.0
 1.0;; 225900.0
 1.0;; 226260.0
 1.0;; 226620.0
 1.0;; 226980.0
 1.0;; 227340.0
 1.0;; 227700.0
 1.0;; 228060.0
 1.0;; 228420.0
 1.0;; 228780.0
 1.0;; 229140.0
 1.0;; 229500.0
 1.0;; 229860.0
 1.0;; 230220.0
 1.0;; 230580.0
 1.0;; 230940.0
 1.0;; 231300.0
 1.0;; 231660.0
 1.0;; 232020.0
 1.0;; 232380.0
 0.9945462345288844;; 232740.0
 1.0;; 233100.0
 0.998184100355557;; 233460.0
 0.998184100355557;; 233820.0
 0.998184100355557;; 234180.0
 0.998184100355557;; 234540.0
 1.0;; 234900.0
 1.0;; 235260.0
 1.0;; 235620.0
 0.9966671962850449;; 235980.0
 0.9966671962850449;; 236340.0
 0.9966671962850449;; 236700.0
 1.0;; 237060.0
 1.0;; 237420.0
 1.0;; 237780.0
 1.0;; 238140.0
 1.0;; 238500.0
 1.0;; 238860.0
 1.0;; 239220.0
 1.0;; 239580.0
 1.0;; 239940.0
 1.0;; 240300.0
 1.0;; 240660.0
 1.0;; 241020.0
 1.0;; 241380.0
 1.0;; 241740.0
 1.0;; 242100.0
 1.0;; 242460.0
 1.0;; 242820.0
 1.0;; 243180.0
 1.0;; 243540.0
 1.0;; 243900.0
 1.0;; 244260.0
 1.0;; 244620.0
 1.0;; 244980.0
 1.0;; 245340.0
 1.0;; 245700.0
 1.0;; 246060.0
 1.0;; 246420.0
 1.0;; 246780.0
 1.0;; 247140.0
 1.0;; 247500.0
 1.0;; 247860.0
 1.0;; 248220.0
 1.0;; 248580.0
 1.0;; 248940.0
 1.0;; 249300.0
 1.0;; 249660.0
 1.0;; 250020.0
 1.0;; 250380.0
 1.0;; 250740.0
 1.0;; 251100.0
 1.0;; 251460.0
 1.0;; 251820.0
 1.0;; 252180.0
 1.0;; 252540.0
 1.0;; 252900.0
 1.0;; 253260.0
 1.0;; 253620.0
 1.0;; 253980.0
 1.0;; 254340.0
 1.0;; 254700.0
 1.0;; 255060.0
 1.0;; 255420.0
 1.0;; 255780.0
 1.0;; 256140.0
 1.0;; 256500.0
 1.0;; 256860.0
 1.0;; 257220.0
 1.0;; 257580.0
 1.0;; 257940.0
 1.0;; 258300.0
 1.0;; 258660.0
 1.0;; 259020.0
 1.0;; 259380.0
 1.0;; 259740.0
 1.0;; 260100.0
 1.0;; 260460.0
 1.0;; 260820.0
 1.0;; 261180.0
 1.0;; 261540.0
 1.0;; 261900.0
 1.0;; 262260.0
 1.0;; 262620.0
 1.0;; 262980.0
 1.0;; 263340.0
 1.0;; 263700.0
 1.0;; 264060.0
 1.0;; 264420.0
 1.0;; 264780.0
 1.0;; 265140.0
 1.0;; 265500.0
 1.0;; 265860.0
 1.0;; 266220.0
 1.0;; 266580.0
 1.0;; 266940.0
 1.0;; 267300.0
 1.0;; 267660.0
 1.0;; 268020.0
 1.0;; 268380.0
 1.0;; 268740.0
 1.0;; 269100.0
 1.0;; 269460.0
 1.0;; 269820.0
 1.0;; 270180.0
 1.0;; 270540.0
 1.0;; 270900.0
 1.0;; 271260.0
 1.0;; 271620.0
 1.0;; 271980.0
 1.0;; 272340.0
 1.0;; 272700.0
 1.0;; 273060.0
 1.0;; 273420.0
 1.0;; 273780.0
 1.0;; 274140.0
 1.0;; 274500.0
 1.0;; 274860.0
 1.0;; 275220.0
 1.0;; 275580.0
 1.0;; 275940.0
 1.0;; 276300.0
 1.0;; 276660.0
 1.0;; 277020.0
 1.0;; 277380.0
 1.0;; 277740.0
 1.0;; 278100.0
 1.0;; 278460.0
 1.0;; 278820.0
 1.0;; 279180.0
 1.0;; 279540.0
 1.0;; 279900.0
 1.0;; 280260.0
 1.0;; 280620.0
 1.0;; 280980.0
 1.0;; 281340.0
 1.0;; 281700.0
 1.0;; 282060.0
 1.0;; 282420.0
 1.0;; 282780.0
 1.0;; 283140.0
 1.0;; 283500.0
 1.0;; 283860.0
 1.0;; 284220.0
 1.0;; 284580.0
 1.0;; 284940.0
 1.0;; 285300.0
 1.0;; 285660.0
 1.0;; 286020.0
 1.0;; 286380.0
 1.0;; 286740.0
 1.0;; 287100.0
 1.0;; 287460.0
 1.0;; 287820.0
 1.0;; 288180.0
 1.0;; 288540.0
 0.98;; 288900.0
 0.98;; 289260.0
 0.98;; 289620.0
 0.98;; 289980.0
 0.98;; 290340.0
 1.0;; 290700.0
 1.0;; 291060.0
 1.0;; 291420.0
 1.0;; 291780.0
 1.0;; 292140.0
 1.0;; 292500.0
 1.0;; 292860.0
 1.0;; 293220.0
 1.0;; 293580.0
 1.0;; 293940.0
 1.0;; 294300.0
 1.0;; 294660.0
 1.0;; 295020.0
 0.98;; 295380.0
 0.98;; 295740.0
 0.98;; 296100.0
 0.98;; 296460.0
 0.98;; 296820.0
 0.990001429969621;; 297180.0
 1.0;; 297540.0
 1.0;; 297900.0
 1.0;; 298260.0
 1.0;; 298620.0
 1.0;; 298980.0
 1.0;; 299340.0
 1.0;; 299700.0
 1.0;; 300060.0
 1.0;; 300420.0
 1.0;; 300780.0
 1.0;; 301140.0
 1.0;; 301500.0
 1.0;; 301860.0
 1.0;; 302220.0
 1.0;; 302580.0
 1.0;; 302940.0
 1.0;; 303300.0
 1.0;; 303660.0
 1.0;; 304020.0
 1.0;; 304380.0
 1.0;; 304740.0
 1.0;; 305100.0
 1.0;; 305460.0
 1.0;; 305820.0
 1.0;; 306180.0
 1.0;; 306540.0
 1.0;; 306900.0
 1.0;; 307260.0
 1.0;; 307620.0
 1.0;; 307980.0
 1.0;; 308340.0
 1.0;; 308700.0
 1.0;; 309060.0
 1.0;; 309420.0
 1.0;; 309780.0
 1.0;; 310140.0
 1.0;; 310500.0
 1.0;; 310860.0
 1.0;; 311220.0
 1.0;; 311580.0
 1.0;; 311940.0
 1.0;; 312300.0
 1.0;; 312660.0
 1.0;; 313020.0
 1.0;; 313380.0
 1.0;; 313740.0
 1.0;; 314100.0
 1.0;; 314460.0
 1.0;; 314820.0
 1.0;; 315180.0
 1.0;; 315540.0
 1.0;; 315900.0
 1.0;; 316260.0
 1.0;; 316620.0
 1.0;; 316980.0
 1.0;; 317340.0
 1.0;; 317700.0
 1.0;; 318060.0
 1.0;; 318420.0
 1.0;; 318780.0
 1.0;; 319140.0
 1.0;; 319500.0
 1.0;; 319860.0
 1.0;; 320220.0
 1.0;; 320580.0
 1.0;; 320940.0
 1.0;; 321300.0
 0.98;; 321660.0
 0.98;; 322020.0
 0.98;; 322380.0
 0.98;; 322740.0
 0.98;; 323100.0
 0.98;; 323460.0
 0.98;; 323820.0
 0.98;; 324180.0
 0.98;; 324540.0
 0.98;; 324900.0
 0.98;; 325260.0
 0.98;; 325620.0
 0.98;; 325980.0
 0.98;; 326340.0
 0.98;; 326700.0
 0.98;; 327060.0
 0.98;; 327420.0
 0.98;; 327780.0
 0.98;; 328140.0
 0.98;; 328500.0
 0.98;; 328860.0
 0.98;; 329220.0
 0.98;; 329580.0
 0.98;; 329940.0
 0.98;; 330300.0
 0.98;; 330660.0
 0.98;; 331020.0
 0.98;; 331380.0
 0.98;; 331740.0
 1.0;; 332100.0
 1.0;; 332460.0
 1.0;; 332820.0
 1.0;; 333180.0
 1.0;; 333540.0
 1.0;; 333900.0
 1.0;; 334260.0
 1.0;; 334620.0
 1.0;; 334980.0
 1.0;; 335340.0
 1.0;; 335700.0
 1.0;; 336060.0
 1.0;; 336420.0
 1.0;; 336780.0
 1.0;; 337140.0
 1.0;; 337500.0
 1.0;; 337860.0
 1.0;; 338220.0
 1.0;; 338580.0
 1.0;; 338940.0
 1.0;; 339300.0
 1.0;; 339660.0
 1.0;; 340020.0
 1.0;; 340380.0
 1.0;; 340740.0
 1.0;; 341100.0
 1.0;; 341460.0
 1.0;; 341820.0
 1.0;; 342180.0
 1.0;; 342540.0
 1.0;; 342900.0
 1.0;; 343260.0
 1.0;; 343620.0
 1.0;; 343980.0
 1.0;; 344340.0
 1.0;; 344700.0
 1.0;; 345060.0
 1.0;; 345420.0
 1.0;; 345780.0
 1.0;; 346140.0
 1.0;; 346500.0
 1.0;; 346860.0
 1.0;; 347220.0
 1.0;; 347580.0
 1.0;; 347940.0
 1.0;; 348300.0
 1.0;; 348660.0
 1.0;; 349020.0
 1.0;; 349380.0
 1.0;; 349740.0
 1.0;; 350100.0
 1.0;; 350460.0
 1.0;; 350820.0
 1.0;; 351180.0
 1.0;; 351540.0
 1.0;; 351900.0
 1.0;; 352260.0
 1.0;; 352620.0
 1.0;; 352980.0
 1.0;; 353340.0
 1.0;; 353700.0
 1.0;; 354060.0
 1.0;; 354420.0
 1.0;; 354780.0
 1.0;; 355140.0
 1.0;; 355500.0
 1.0;; 355860.0
 1.0;; 356220.0
 1.0;; 356580.0
 1.0;; 356940.0
 1.0;; 357300.0
 1.0;; 357660.0
 1.0;; 358020.0
 1.0;; 358380.0
 1.0;; 358740.0
 1.0;; 359100.0
 1.0;; 359460.0
 1.0;; 359820.0
 1.0;; 360180.0
 1.0;; 360540.0
 1.0;; 360900.0
 1.0;; 361260.0
 1.0;; 361620.0
 1.0;; 361980.0
 1.0;; 362340.0
 1.0;; 362700.0
 1.0;; 363060.0
 1.0;; 363420.0
 1.0;; 363780.0
 1.0;; 364140.0
 1.0;; 364500.0
 1.0;; 364860.0
 1.0;; 365220.0
 1.0;; 365580.0
 1.0;; 365940.0
 1.0;; 366300.0
 1.0;; 366660.0
 1.0;; 367020.0
 1.0;; 367380.0
 1.0;; 367740.0
 1.0;; 368100.0
 1.0;; 368460.0
 1.0;; 368820.0
 1.0;; 369180.0
 1.0;; 369540.0
 0.98;; 369900.0
 0.98;; 370260.0
 0.98;; 370620.0
 0.94;; 370980.0
 0.94;; 371340.0
 0.94;; 371700.0
 0.9866693147585576;; 372060.0
 0.9866693147585576;; 372420.0
 1.0;; 372780.0
 1.0;; 373140.0
 1.0;; 373500.0
 1.0;; 373860.0
 1.0;; 374220.0
 1.0;; 374580.0
 1.0;; 374940.0
 1.0;; 375300.0
 1.0;; 375660.0
 1.0;; 376020.0
 1.0;; 376380.0
 1.0;; 376740.0
 1.0;; 377100.0
 1.0;; 377460.0
 1.0;; 377820.0
 1.0;; 378180.0
 1.0;; 378540.0
 1.0;; 378900.0
 1.0;; 379260.0
 1.0;; 379620.0
 1.0;; 379980.0
 1.0;; 380340.0
 1.0;; 380700.0
 1.0;; 381060.0
 1.0;; 381420.0
 1.0;; 381780.0
 1.0;; 382140.0
 1.0;; 382500.0
 1.0;; 382860.0
 1.0;; 383220.0
 1.0;; 383580.0
 1.0;; 383940.0
 1.0;; 384300.0
 1.0;; 384660.0
 1.0;; 385020.0
 0.98;; 385380.0
 1.0;; 385740.0
 1.0;; 386100.0
 1.0;; 386460.0
 1.0;; 386820.0
 1.0;; 387180.0
 1.0;; 387540.0
 1.0;; 387900.0
 1.0;; 388260.0
 1.0;; 388620.0
 1.0;; 388980.0
 1.0;; 389340.0
 1.0;; 389700.0
 1.0;; 390060.0
 1.0;; 390420.0
 1.0;; 390780.0
 1.0;; 391140.0
 1.0;; 391500.0
 1.0;; 391860.0
 1.0;; 392220.0
 1.0;; 392580.0
 1.0;; 392940.0
 1.0;; 393300.0
 1.0;; 393660.0
 1.0;; 394020.0
 1.0;; 394380.0
 1.0;; 394740.0
 1.0;; 395100.0
 1.0;; 395460.0
 1.0;; 395820.0
 1.0;; 396180.0
 0.98;; 396540.0
 0.98;; 396900.0
 0.98;; 397260.0
 0.98;; 397620.0
 1.0;; 397980.0
 1.0;; 398340.0
 1.0;; 398700.0
 1.0;; 399060.0
 1.0;; 399420.0
 1.0;; 399780.0
 1.0;; 400140.0
 1.0;; 400500.0
 1.0;; 400860.0
 1.0;; 401220.0
 1.0;; 401580.0
 1.0;; 401940.0
 1.0;; 402300.0
 1.0;; 402660.0
 1.0;; 403020.0
 1.0;; 403380.0
 1.0;; 403740.0
 1.0;; 404100.0
 1.0;; 404460.0
 1.0;; 404820.0
 1.0;; 405180.0
 1.0;; 405540.0
 1.0;; 405900.0
 1.0;; 406260.0
 1.0;; 406620.0
 1.0;; 406980.0
 1.0;; 407340.0
 1.0;; 407700.0
 1.0;; 408060.0
 1.0;; 408420.0
 1.0;; 408780.0
 1.0;; 409140.0
 1.0;; 409500.0
 1.0;; 409860.0
 1.0;; 410220.0
 1.0;; 410580.0
 1.0;; 410940.0
 1.0;; 411300.0
 1.0;; 411660.0
 1.0;; 412020.0
 1.0;; 412380.0
 1.0;; 412740.0
 1.0;; 413100.0
 1.0;; 413460.0
 1.0;; 413820.0
 1.0;; 414180.0
 1.0;; 414540.0
 1.0;; 414900.0
 1.0;; 415260.0
 1.0;; 415620.0
 0.98;; 415980.0
 0.98;; 416340.0
 0.98;; 416700.0
 0.98;; 417060.0
 1.0;; 417420.0
 1.0;; 417780.0
 1.0;; 418140.0
 1.0;; 418500.0
 1.0;; 418860.0
 1.0;; 419220.0
 1.0;; 419580.0
 1.0;; 419940.0
 1.0;; 420300.0
 0.98;; 420660.0
 0.98;; 421020.0
 1.0;; 421380.0
 1.0;; 421740.0
 1.0;; 422100.0
 1.0;; 422460.0
 1.0;; 422820.0
 1.0;; 423180.0
 1.0;; 423540.0
 1.0;; 423900.0
 1.0;; 424260.0
 1.0;; 424620.0
 1.0;; 424980.0
 1.0;; 425340.0
 1.0;; 425700.0
 1.0;; 426060.0
 1.0;; 426420.0
 1.0;; 426780.0
 0.9975444450168036;; 427140.0
 1.0;; 427500.0
 1.0;; 427860.0
 1.0;; 428220.0
 1.0;; 428580.0
 1.0;; 428940.0
 1.0;; 429300.0
 1.0;; 429660.0
 1.0;; 430020.0
 1.0;; 430380.0
 1.0;; 430740.0
 1.0;; 431100.0
 1.0;; 431460.0
 1.0;; 431820.0
 1.0;; 432180.0
 1.0;; 432540.0
 1.0;; 432900.0
 1.0;; 433260.0
 1.0;; 433620.0
 1.0;; 433980.0
 1.0;; 434340.0
 1.0;; 434700.0
 1.0;; 435060.0
 1.0;; 435420.0
 1.0;; 435780.0
 1.0;; 436140.0
 1.0;; 436500.0
 1.0;; 436860.0
 1.0;; 437220.0
 1.0;; 437580.0
 1.0;; 437940.0
 1.0;; 438300.0
 0.9924525268535794;; 438660.0
 1.0;; 439020.0
 1.0;; 439380.0
 1.0;; 439740.0
 1.0;; 440100.0
 1.0;; 440460.0
 1.0;; 440820.0
 1.0;; 441180.0
 1.0;; 441540.0
 1.0;; 441900.0
 1.0;; 442260.0
 1.0;; 442620.0
 1.0;; 442980.0
 1.0;; 443340.0
 1.0;; 443700.0
 1.0;; 444060.0
 1.0;; 444420.0
 1.0;; 444780.0
 1.0;; 445140.0
 1.0;; 445500.0
 1.0;; 445860.0
 0.98;; 446220.0
 1.0;; 446580.0
 1.0;; 446940.0
 1.0;; 447300.0
 1.0;; 447660.0
 1.0;; 448020.0
 1.0;; 448380.0
 1.0;; 448740.0
 1.0;; 449100.0
 1.0;; 449460.0
 1.0;; 449820.0
 1.0;; 450180.0
 1.0;; 450540.0
 1.0;; 450900.0
 1.0;; 451260.0
 1.0;; 451620.0
 1.0;; 451980.0
 1.0;; 452340.0
 0.9900004766565403;; 452700.0
 0.9900004766565403;; 453060.0
 0.9900004766565403;; 453420.0
 0.9900004766565403;; 453780.0
 0.9900004766565403;; 454140.0
 1.0;; 454500.0
 1.0;; 454860.0
 1.0;; 455220.0
 1.0;; 455580.0
 1.0;; 455940.0
 1.0;; 456300.0
 1.0;; 456660.0
 1.0;; 457020.0
 1.0;; 457380.0
 1.0;; 457740.0
 1.0;; 458100.0
 1.0;; 458460.0
 1.0;; 458820.0
 1.0;; 459180.0
 1.0;; 459540.0
 1.0;; 459900.0
 1.0;; 460260.0
 1.0;; 460620.0
 1.0;; 460980.0
 1.0;; 461340.0
 1.0;; 461700.0
 1.0;; 462060.0
 1.0;; 462420.0
 1.0;; 462780.0
 1.0;; 463140.0
 1.0;; 463500.0
 1.0;; 463860.0
 1.0;; 464220.0
 1.0;; 464580.0
 1.0;; 464940.0
 1.0;; 465300.0
 1.0;; 465660.0
 1.0;; 466020.0
 1.0;; 466380.0
 1.0;; 466740.0
 1.0;; 467100.0
 1.0;; 467460.0
 1.0;; 467820.0
 1.0;; 468180.0
 1.0;; 468540.0
 1.0;; 468900.0
 1.0;; 469260.0
 1.0;; 469620.0
 1.0;; 469980.0
 1.0;; 470340.0
 1.0;; 470700.0
 1.0;; 471060.0
 1.0;; 471420.0
 1.0;; 471780.0
 1.0;; 472140.0
 1.0;; 472500.0
 1.0;; 472860.0
 1.0;; 473220.0
 1.0;; 473580.0
 1.0;; 473940.0
 1.0;; 474300.0
 1.0;; 474660.0
 1.0;; 475020.0
 1.0;; 475380.0
 1.0;; 475740.0
 1.0;; 476100.0
 1.0;; 476460.0
 1.0;; 476820.0
 1.0;; 477180.0
 1.0;; 477540.0
 1.0;; 477900.0
 1.0;; 478260.0
 1.0;; 478620.0
 1.0;; 478980.0
 1.0;; 479340.0
 1.0;; 479700.0
 1.0;; 480060.0
 1.0;; 480420.0
 1.0;; 480780.0
 1.0;; 481140.0
 1.0;; 481500.0
 1.0;; 481860.0
 1.0;; 482220.0
 1.0;; 482580.0
 1.0;; 482940.0
 1.0;; 483300.0
 1.0;; 483660.0
 1.0;; 484020.0
 1.0;; 484380.0
 1.0;; 484740.0
 1.0;; 485100.0
 1.0;; 485460.0
 1.0;; 485820.0
 1.0;; 486180.0
 1.0;; 486540.0
 1.0;; 486900.0
 1.0;; 487260.0
 1.0;; 487620.0
 1.0;; 487980.0
 1.0;; 488340.0
 1.0;; 488700.0
 1.0;; 489060.0
 1.0;; 489420.0
 1.0;; 489780.0
 1.0;; 490140.0
 1.0;; 490500.0
 1.0;; 490860.0
 1.0;; 491220.0
 1.0;; 491580.0
 1.0;; 491940.0
 1.0;; 492300.0
 1.0;; 492660.0
 1.0;; 493020.0
 1.0;; 493380.0
 1.0;; 493740.0
 1.0;; 494100.0
 1.0;; 494460.0
 1.0;; 494820.0
 1.0;; 495180.0
 1.0;; 495540.0
 1.0;; 495900.0
 1.0;; 496260.0
 1.0;; 496620.0
 1.0;; 496980.0
